id,track_name,size_bytes,price_in_zar,rating_count_total,rating_count_er,user_rating,user_rating_er,version,cont_rating,prime_genre,sup_deices.num,screenshorts_aail.num,lang.num,pp_lic
1044764933,Dark Realm: Princess of Ice HD - A Mystery Hidden Object Game (Full),1069375488,131.48,76,76,4.0,4.0,1.0.0,9,Games,24,5,3,1
1116253995,Dark Romance: Kingdom of Death HD - A Hidden Object Adenture (Full),1805248512,131.48,79,79,4.5,4.5,1.0.0,9,Games,24,5,4,1
1053189283,Dark Romance: The Swan Sonata HD - A Mystery Hidden Object Game (Full),1230262272,131.48,115,115,4.5,4.5,1.0.0,9,Games,24,5,4,1
517329357,Dark Sky Weather,20826112,75.05,10014,514,4.0,4.5,5.2.9,4,Weather,37,3,1,1
1092574509,Dark Souls III Map Companion,38604800,56.24,11,8,3.5,3.5,1.10,4,Reference,37,5,1,1
1070709625,Dark Sword,176114688,0.00,475,6,4.5,4.5,1.8.0,12,Games,37,5,8,1
1039133072,Dark Tales: Edgar Allan Poe��s The Mystery of Marie Roget - A Hidden Object Mystery (Full),848715776,56.24,15,15,3.0,3.0,1.0.0,9,Games,38,0,5,1
1039129211,Dark Tales: Edgar Allan Poe��s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),848699392,131.48,109,109,3.5,3.5,1.0.0,9,Games,24,5,5,1
1085829348,Dark Tales: Edgar Allan Poe��s The Tell-tale Heart - A Hidden Object Mystery (Full),871531520,131.48,61,61,3.0,3.0,1.0.0,9,Games,37,5,4,1
1093727370,DARUMA -目玉を転がして入れてください-,132957184,0.00,0,0,0.0,0.0,1.0.1,4,Games,38,5,1,1
1087637812,Dash Heroes,57469952,0.00,2,2,4.5,4.5,1.1.1,4,Games,38,5,5,1
972737732,Dash Masters,155984896,0.00,149,14,4.0,4.0,1.30,9,Games,37,5,10,1
815876493,Dash Up 2,72339456,0.00,8,4,4.5,4.5,3.0.9,4,Games,38,5,1,1
1105584845,Dashy Box,63738880,0.00,41,2,4.0,3.0,4.00,4,Games,37,3,1,1
558094294,Dashy Crashy,166305792,0.00,3979,374,4.5,4.5,2.0.1,4,Games,37,5,12,1
1142345991,Dashy the Cat,83433472,0.00,39,24,3.0,3.0,1.0.1,4,Games,40,5,1,1
771433054,Date & Time Photo Stamp,618496,18.62,21,21,2.5,2.5,1.00,4,Photo & ideo,38,1,1,1
835217317,DatPiff,88672256,0.00,2815,115,3.5,4.5,4.6.1,17,Music,37,4,19,1
924443754,DaWanda - The marketplace for unique products,51405824,0.00,0,0,0.0,0.0,2.27,4,Shopping,37,0,6,1
1021967723,Dawn of Gods,230893568,0.00,833,45,4.5,4.0,2.1.0,9,Games,40,1,33,1
911800950,Dawn of Titans,1213626368,0.00,18735,46,4.5,4.5,1.15.4,9,Games,37,5,16,1
998936876,Dawnbringer,799076352,0.00,238,51,3.5,4.0,1.3.0,12,Games,37,5,1,1
1114170869,Day of the Tentacle Remastered,2779450368,93.86,255,42,5.0,4.5,1.20,12,Games,37,5,5,1
1044867788,Day One Journal,182986752,93.86,6380,71,4.5,4.5,2.1.10,4,Lifestyle,37,5,16,1
1060973985,DayDayCook － 日日煮,82129920,0.00,5,0,3.0,0.0,3.0.1,12,Food & Drink,37,5,3,1
977949232,DayGram - One line a day Diary (Note/Journal),38819840,18.62,69,8,4.5,5.0,2.2.2,4,Lifestyle,37,0,5,1
343555245,DB Naigator,84791296,0.00,512,6,3.5,5.0,17.04.00,4,Trael,38,0,2,1
932500451,DC Legends,271538176,0.00,16460,276,4.5,4.0,1.12.1,9,Games,38,5,10,1
1048838824,Dead Center,10936320,0.00,81,9,3.5,4.0,1.20,4,Games,40,5,1,1
1107880005,Dead enture,57921536,18.62,145,145,4.5,4.5,1.00,12,Games,38,5,1,1
1091598017,Dead In Bermuda,615608320,93.86,24,8,3.5,3.0,1.0.2,12,Games,35,5,1,1
1050763662,Dead Reckoning: Brassfield Manor - A Mystery Hidden Object Game  (Full),837582848,131.48,66,66,4.0,4.0,1.0.0,9,Games,38,5,4,1
1099950549,Dead Reckoning: The Crescent Case - A Mystery Hidden Object Game (Full),967158784,131.48,58,58,4.0,4.0,1.0.0,9,Games,37,5,4,1
1131232060,Dead Shell: Roguelike RPG,92187648,56.24,29,29,3.5,3.5,1.0.14,12,Games,40,5,1,1
533079551,DEAD TRIGGER,301228032,0.00,78918,4345,4.5,4.5,1.9.0,17,Games,43,4,1,1
1062168249,Dead Zone: Zombie Crisis,87025664,0.00,1632,28,4.5,4.5,1.2.25,12,Games,38,5,11,1
1074223087,Deamon's Dungeon,72083456,0.00,7,3,4.0,4.5,1.1.3,4,Games,40,5,2,1
1006878949,Dear Diary - Interactie Story,74420224,0.00,8922,1196,4.5,4.5,1.4.1,4,Games,38,5,3,1
988383602,Death Run : Mini Game With Worldwide Multiplayer,121913344,18.62,721,273,4.0,4.5,1.50,9,Games,43,4,1,1
396669943,Death Worm,29303808,18.62,6527,15,4.0,4.0,1.65,12,Games,37,5,1,1
429870273,DEATHSMILES,519446528,187.91,540,48,4.5,5.0,1.0.19,12,Games,43,0,2,1
383718755,Decide Now!,3462144,18.62,486,25,4.5,4.0,2.0.1,4,Entertainment,37,5,9,1
950574221,Deck Heroes: Legacy,112683008,0.00,494,0,4.0,0.0,10.8.0,17,Games,40,5,1,1
531968389,Deck Pass Plus,10240000,37.43,350,170,3.5,3.5,3.0.1,4,Sports,43,5,1,1
700637744,Deemo,2219819008,37.43,15855,270,5.0,5.0,3.0.5,4,Games,38,5,1,1
1097737340,Deer Calls & Deer Sounds for Deer Hunting - BLUETOOTH COMPATIBLE,53362688,56.24,1,1,4.0,4.0,1.20,4,Sports,40,0,1,1
893372761,Deer Hunter 2017,253903872,0.00,14461,422,4.0,4.0,4.1.0,17,Games,38,5,13,1
583222866,Deer Hunter Classic,185881600,0.00,179111,167,4.5,4.5,3.4.0,17,Games,38,5,12,1
292738169,Deezer - Listen to your Faorite Music & Playlists,127470592,0.00,4677,12,3.0,4.0,6.19.0,12,Music,37,5,21,1
1145877280,Defend Pizzeria Craft Shop,17582080,37.43,11,11,1.0,1.0,1.10,4,Games,38,3,1,1
1057870288,Defend the Planet,132108288,0.00,510,66,4.0,4.0,1.34,4,Games,38,5,13,1
939529493,Defenders 2: Tower Defense battle of the frontiers,680251392,0.00,818,89,4.0,4.0,1.5.5,12,Games,38,5,11,1
680366065,DEICE 6,851309568,75.05,2036,243,4.5,4.5,1.20,12,Games,38,5,1,1
1160690385,Deil Lord: I shouldn't say that...half of world,96523264,0.00,0,0,0.0,0.0,1.0.20,4,Games,37,4,4,1
1088632237,Deil Tower 2,101798912,18.62,0,0,0.0,0.0,2.0.2,9,Games,38,4,2,1
562772514,Deil's Attorney,321376256,56.24,1474,125,4.5,4.5,1.0.4,12,Games,38,5,1,0
967082741,Deious Dungeon 2,114266112,56.24,335,185,4.5,4.5,1.20,12,Games,40,5,1,1
1102828488,Delicious - Emily��s Message in a Bottle,336847872,0.00,333,42,4.0,5.0,1.50,4,Games,38,5,11,1
1041317729,Delicious - Emily's Tea Garden,110645248,187.91,95,25,2.0,2.5,1.20,4,Games,24,5,8,1
813952961,Deliciously Ella,522395648,75.05,62,0,3.5,0.0,4.0.0,4,Food & Drink,37,4,1,1
290986013,Delieries: a package tracker,30016512,93.86,4684,10,4.0,4.0,8.0.3,4,Utilities,37,4,9,1
1001501844,Delieroo: Restaurant Deliery - Order Food Nearby,62734336,0.00,1702,580,4.5,5.0,2.16.1,12,Food & Drink,37,0,9,1
1078665338,Delish Eatmoji Keyboard,29717504,0.00,154,1,2.5,2.0,1.30,4,Food & Drink,37,0,1,1
1177907423,DELISH KITCHEN - レシピ�画で料理を簡単に,97549312,0.00,7,0,5.0,0.0,1.3.1,4,Food & Drink,37,5,1,1
887910620,DelusionCreatureGacha,50221056,0.00,1,1,5.0,5.0,1.00,4,Games,40,2,1,1
482361332,Deluxe Moon Pro - Moon Phases Calendar,79185920,56.24,3312,1710,5.0,5.0,3.95,4,Weather,38,0,21,1
1167651042,Demi Loato - Zombarazzie Adenture,87374848,0.00,690,136,5.0,4.5,1.40,4,Games,37,5,0,1
1181025437,Demi Loato Stickers,88388608,18.62,12,8,3.5,3.5,1.10,12,Social Networking,37,0,1,1
1186384912,Demolition Derby irtual Reality (R) Racing,168774656,0.00,18,18,4.0,4.0,1.0.0,12,Games,38,4,1,1
974682335,Demon Hunter: Chronicles from Beyond (Full),590045184,93.86,17,6,4.5,4.0,1.50,12,Games,39,5,11,1
1153028211,Demon's Rise 2: Lords of Chaos,2205314048,150.29,39,11,4.5,4.0,1.31,12,Games,37,5,1,1
893938765,Dentist Mania: Doctor X Crazy Clinic,95283200,0.00,349,59,3.5,4.0,1.70,4,Games,38,5,11,1
518684914,"Depop - Buy, Sell and Share",85724160,0.00,2478,109,4.5,4.0,1.35,12,Shopping,37,0,2,1
389543438,Der Feueralarm,30711808,18.62,0,0,0.0,0.0,1.20,12,Entertainment,40,5,1,1
1028902794,Der IQ Test - Intelligenztest (Deutsch),17666048,0.00,0,0,0.0,0.0,1.2.0,4,Games,43,4,1,1
958415876,Descendants,402404352,0.00,4333,512,3.5,3.0,1.23,4,Games,37,5,7,1
902062673,Desert Golfing,1259520,37.43,1362,209,4.5,4.5,1.12,4,Games,40,4,1,1
1010962391,Design Home,173576192,0.00,23298,468,4.5,4.0,1.02.51,4,Games,38,5,1,1
621491290,Design This Castle,243441664,0.00,2500,162,4.0,4.5,1.0.8,4,Games,38,5,1,1
1152533846,Despicable Bear - Top Beat Action Game,218849280,0.00,8872,728,5.0,4.5,1.20,17,Games,37,5,1,1
596402997,Despicable Me: Minion Rush,147123200,0.00,464312,444,4.5,4.5,4.6.0,9,Games,38,5,16,1
740602894,Detectie Grimoire,168226816,37.43,439,382,4.5,4.5,1.0.2,9,Games,43,5,1,1
1020481008,Deus Ex GO - Puzzle Challenge,293599232,93.86,1385,176,4.5,4.5,2.1.1,12,Games,37,5,10,1
633443676,Deus Ex: The Fall,1654582272,93.86,6764,105,4.0,4.5,1.0.6,17,Games,37,5,5,1
888104696,Diamond Quest!,177651712,0.00,4278,911,4.5,4.5,1.3.2,4,Games,43,5,8,1
1117310816,Diamond Story: Jewelry Quest,107376640,0.00,683,8,4.5,5.0,1.1.2,4,Games,38,5,16,1
1125318904,Dice Crush,180950016,0.00,7,1,5.0,5.0,1.0.3,4,Games,40,5,2,1
1093090526,Dice Mania - Play Free Online Classic Board Game with Friends,50235392,0.00,20,20,4.5,4.5,1.0.0,12,Games,40,5,3,1
432749907,Dice With Buddies: Fun New Social Dice Game,409732096,56.24,20355,23,4.5,4.5,4.30.5,4,Games,37,5,1,1
1097587096,Diced - A Simple Puzzle Dice Game,54171648,0.00,53,3,4.5,5.0,1.3.6,4,Games,37,4,1,1
1024953824,Dictator 2,240695296,0.00,694,25,3.0,2.5,1.4.4,12,Games,37,5,1,1
1024953838,Dictator 2: Eolution,239798272,37.43,67,4,4.0,3.5,1.4.4,12,Games,37,5,1,1
1126394027,Dictator: Emergence,149266432,0.00,567,11,4.0,2.5,1.0.10,12,Games,37,5,1,1
943453328,Dictator: Outbreak,148776960,0.00,10871,37,4.0,4.0,1.5.12,12,Games,37,5,1,1
943419894,Dictator: Reolt,147761152,18.62,3939,5,4.0,4.0,1.5.12,12,Games,37,5,1,1
485534181,Dictionary ( قاموس عربي / انجليزي + ودجيت الترجمة),69448704,75.05,1112,7,4.5,4.0,6.40,4,Reference,37,5,2,1
308750436,Dictionary.com Dictionary & Thesaurus,111275008,0.00,200047,177,4.0,4.0,7.1.3,4,Reference,37,0,1,1
364740856,Dictionary.com Dictionary & Thesaurus for iPad,165748736,0.00,54175,10176,4.5,4.5,4.00,4,Reference,24,5,9,1
385756768,Dictionary.com Dictionary & Thesaurus Premium,108836864,75.05,11530,81,4.5,4.5,7.1.3,4,Reference,37,0,1,1
450123799,Dictionary.com Premium Dictionary & Thesaurus for iPad,162652160,93.86,4922,1010,4.5,4.5,4.00,4,Reference,24,5,9,1
1018216485,Dictionnaire Le Robert Mobile : 4 en 1,69587968,150.29,1,1,5.0,5.0,2.10,4,Reference,38,5,1,1
525929300,DieChamp,41779200,18.62,295,133,4.5,4.5,1.22,4,Games,43,5,1,1
1114751883,diep.io,32992256,0.00,9397,1113,4.0,4.0,1.2.4,9,Games,40,5,1,1
1146320033,Dierks Bentley Lyric Keyboard + Emojis,91759616,37.43,41,0,5.0,0.0,1.0.5,9,Utilities,37,3,1,1
1033679736,Dig Deep!,30904320,37.43,36,0,3.5,0.0,1.40,9,Games,37,5,9,1
1067644352,Diggy's Adenture,102445056,0.00,8271,413,4.5,4.5,1.1.25,9,Games,37,5,2,1
909170492,Digimon Heroes!,176620544,0.00,3144,65,4.5,4.5,1.0.45,9,Games,38,5,1,1
1147667378,Digiposte +,106643456,0.00,0,0,0.0,0.0,1.40,4,Productiity,37,5,2,1
1011935076,Digit: Sae Money Without Thinking About It,68513792,0.00,1506,287,3.5,3.0,1.4.3,4,Finance,37,0,1,1
437314677,Digital Domain,13512704,0.00,102,0,2.0,0.0,3.0.4,9,Photo & ideo,37,4,9,1
364500115,"Digits, the calculator for humans",4177920,75.05,7825,828,4.5,4.5,2.2.1,4,Productiity,43,5,1,1
953946902,Diide By Sheep,153575424,56.24,138,99,4.5,4.5,1.20,12,Games,38,4,1,1
506007254,Dikie & Dukie: Learn to Read in Spanish HD,47760353,56.24,2,2,3.0,3.0,1.20,4,Games,26,5,1,1
1077590028,Diner Dynasty,111960064,0.00,342,165,4.0,4.5,1.1.0,4,Games,37,5,20,1
930368978,DingTalk,164508672,0.00,40,0,4.0,0.0,3.4.11,4,Business,38,4,3,1
1090922211,Dino Tales Jr �� storytelling for young minds,261073920,56.24,19,6,3.0,1.5,1.3.1,4,Education,40,5,6,1
1123639492,Dinos Jump - Dinosaur action game for kids,60285952,56.24,0,0,0.0,0.0,1.3.10,4,Games,38,5,1,1
1103201207,Dinosaur Games: Puzzle for Kids,52345856,56.24,15,0,4.0,0.0,2.00,4,Games,38,5,9,1
1115848946,DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE,27295744,37.43,413,406,4.0,4.0,1.10,4,Reference,38,4,1,1
1171329625,Dinosaur Planet,144868352,0.00,0,0,0.0,0.0,9.12.0000,4,Education,38,5,12,1
1018497986,DinoTrek R Experience,498358272,18.62,73,57,4.0,3.5,1.20,4,Entertainment,25,0,1,1
1100139790,Dinotrux: Trux It Up!,377004032,37.43,34,9,4.0,3.0,1.40,4,Entertainment,37,5,14,1
377989827,Diptic,36705280,56.24,7578,67,4.5,5.0,10.00,4,Photo & ideo,37,5,1,1
307386350,DIRECT,151397376,0.00,81006,25,3.5,3.0,4.9.705,4,Entertainment,37,0,1,1
421547368,DIRECT App for iPad,209462272,0.00,47506,30,3.5,4.0,4.9.705,4,Entertainment,24,5,1,1
1136238277,DIRECT NOW,72806400,0.00,2054,157,2.0,2.0,1.0.9,12,Entertainment,37,5,1,1
400971700,DirectR Remote for DirecT,7497728,18.62,528,1,4.0,2.0,4.4.1,4,Utilities,37,0,1,1
1024374740,Dirt Racing Mobile 3D,233611264,75.05,245,175,4.5,4.5,1.0.1,4,Games,40,4,1,1
940202798,Dirt Trackin,341243904,56.24,1049,9,4.5,4.0,4.0.02,4,Games,38,1,1,1
1177806007,Disaster Prediction App,26094592,56.24,32,9,4.5,4.5,1.70,12,Lifestyle,37,0,1,1
1023751978,Disc Golf Game,233364480,75.05,85,50,4.5,4.5,1.10,4,Games,40,5,1,1
1087784913,Disco Dae,93434880,0.00,444,9,4.5,4.0,1.5.0,4,Games,37,5,1,1
794524208,Disco Zoo,116933632,0.00,24999,573,4.5,4.5,1.4.2,4,Games,37,5,1,1
1030815031,Discoery R,10979328,0.00,125,2,3.0,1.0,1.5.0,4,Entertainment,37,0,1,1
985746746,Discord - Chat for Gamers,26890240,0.00,9152,0,4.5,0.0,1.8.7,4,Social Networking,37,5,1,1
732908963,Disney Applause,14128128,0.00,1654,47,2.0,4.5,1.80,17,Entertainment,37,4,1,1
1030457527,Disney Build It: Frozen,143358976,75.05,48,15,3.0,3.0,1.20,4,Entertainment,38,5,1,1
529997671,"Disney Channel �� Watch Full Episodes, Moies & T",132038656,0.00,21082,37,3.5,3.5,5.7.0,4,Entertainment,37,5,1,1
957471210,Disney Color and Play,193829888,0.00,658,1,3.0,5.0,1.96,4,Entertainment,37,5,1,1
1046593064,Disney Crossy Road,187282432,0.00,38571,1223,4.5,4.5,2.901.17125,4,Games,37,5,10,1
1017551780,Disney Emoji Blitz,257001472,0.00,41036,500,4.5,4.5,1.11.5,4,Games,37,5,10,1
1011501094,Disney Jigsaw Puzzles!,107602944,0.00,1546,99,4.5,4.5,5.00,4,Games,37,5,4,1
530001625,"Disney Junior �� Watch Full Episodes, Moies & T",113905664,0.00,8077,29,3.0,2.0,5.7.0,4,Entertainment,37,5,1,1
599083564,Disney Junior Appisodes,394020864,0.00,6009,16,3.5,4.0,2.10.0,4,Entertainment,37,5,2,1
1037103749,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,629897216,56.24,67,15,4.0,3.5,1.50,4,Education,38,5,1,1
858226685,Disney Karaoke: Frozen,103239680,131.48,313,80,3.5,3.0,1.70,4,Music,38,5,12,1
1086316112,Disney LOL,59685888,0.00,1259,77,4.0,4.5,1.7.2,4,Entertainment,37,5,1,1
731592936,Disney Magic Kingdoms,468258816,0.00,17213,495,4.0,4.5,2.1.1,4,Games,37,5,15,1
957255155,Disney Magical Dice,270143488,0.00,947,172,4.0,4.5,1.1.0,4,Games,38,5,15,1
766894692,Disney Moies Anywhere: Watch Your Disney Moies!,81021952,0.00,15900,78,3.5,3.5,1.7.8,12,Entertainment,37,5,1,1
1085248903,Disney Princess: Charmed Adentures,617468928,0.00,164,20,3.5,3.5,1.30,4,Entertainment,37,5,1,1
530003802,"Disney XD �� Watch Full Episodes, Moies & Lie T",109049856,0.00,5703,13,3.5,3.0,5.7.0,4,Entertainment,37,4,1,1
690215614,Disneynature Explore,440152064,0.00,202,202,4.0,4.0,1.0.0,4,Entertainment,38,5,2,1
669196929,djay 2,119949312,93.86,4511,111,4.5,4.5,2.8.5,4,Music,24,5,7,1
669198374,djay 2 for iPhone,76720128,37.43,3431,93,4.5,4.0,2.8.5,4,Music,37,0,7,1
1056681903,djay Pro,293967872,376.01,493,95,4.5,4.5,1.0.6,4,Music,24,5,7,1
1160751111,djay Pro for iPhone,79205376,93.86,123,60,3.5,3.5,1.0.1,4,Music,37,0,7,1
1142334232,DK Lie �� Fantasy Sports Play by Play and News,81046528,0.00,416,3,4.5,2.0,1.5.4,17,Sports,37,0,1,1
1099179070,DM2 - The Drum Machine,93433856,93.86,40,3,4.5,5.0,1.2.3,4,Music,24,5,1,1
547100072,DMBX 2 - Mountain Bike and BMX,165738053,37.43,42,20,4.0,4.0,1.1.0,4,Games,39,5,2,1
364267763,Do Not Press The Red Button HD,10907191,37.43,856,38,2.5,3.5,1.20,12,Entertainment,26,3,1,1
997811381,Doc McStuffins Pet et,609991680,37.43,70,10,3.0,3.0,1.30,4,Entertainment,38,5,6,1
640941236,Doc McStuffins:  Time For Your Check Up!,321802240,75.05,1286,289,3.5,3.0,1.10,4,Entertainment,40,5,1,1
920160643,Doc McStuffins: Mobile Clinic Rescue,297351168,56.24,91,29,3.0,3.5,1.6.1,4,Games,38,5,6,1
364901807,"Documents 6 - File manager, PDF reader and browser",107259904,0.00,29110,324,4.5,4.5,6.00,17,Productiity,37,5,9,1
971756507,Does not Commute,87481344,0.00,5645,1563,4.0,4.5,1.4.0,4,Games,40,5,9,1
1066882875,Dofus Pogo,272736256,0.00,181,35,4.0,4.5,1.03,4,Games,38,5,1,1
1041406978,DOFUS Touch,3366912,0.00,104,3,4.0,4.0,1.9.28,12,Games,37,5,6,1
1083362092,Dog Mendonca,534096896,93.86,24,24,3.5,3.5,1.00,12,Games,38,5,6,1
932463620,Dog Simulator 2015,195235840,0.00,29817,6173,4.5,4.5,2.2.3,4,Games,38,5,11,1
1146552070,Dog Sled Saga,79204352,75.05,155,50,4.0,4.5,1.0.6,4,Games,37,5,1,1
1113756219,Doggy Box,89756672,0.00,360,88,4.0,4.0,1.20,4,Games,40,3,1,1
521633439,Dokuro,146078720,37.43,84,4,4.5,5.0,1.2.6,9,Games,40,2,1,1
915071248,Dolphin Simulator,104689664,18.62,388,388,4.0,4.0,1.00,9,Games,43,5,1,1
1107931279,Dolphin Zero Incognito Browser -Mini Web Explorer,22635520,56.24,776,128,4.5,4.0,2.30,17,Productiity,37,5,7,1
955290679,Domino Drop,43565056,37.43,2272,2150,4.5,4.5,1.0.1,4,Games,40,5,13,1
1135982876,Dominocity,270085120,0.00,55,4,3.5,3.0,0.5.7,4,Games,37,5,1,1
436491861,Domino's Pizza USA,105743360,0.00,258624,2481,5.0,4.5,4.2.0,4,Food & Drink,37,5,2,1
719320397,Dominos Pro,54100992,37.43,1072,37,4.5,4.0,2.50,4,Games,43,1,1,1
1134529728,Donald's Empire,295349248,0.00,2288,571,4.5,4.5,1.5.61,4,Games,37,4,2,1
1035460404,Don't Be Squared,89306112,0.00,100,19,4.0,4.0,0.80,9,Games,38,5,1,1
933227208,"Don't Die, Mr. Robot!",57417728,18.62,7,7,4.5,4.5,1.00,4,Games,38,5,1,1
1155162058,Don't Grind,79020032,0.00,751,132,3.5,4.0,1.0.35,9,Games,40,5,1,1
1012298403,Don't Stare: Pocket Edition,403637248,93.86,3742,236,4.0,4.5,1.10,9,Games,37,1,1,1
1147297267,Don't Stare: Shipwrecked,633698304,93.86,495,55,3.5,3.5,1.50,9,Games,25,5,1,1
819197891,Don't Touch This - Secret Data ault,40141824,131.48,615,117,4.5,4.5,2.80,17,Photo & ideo,37,5,12,1
1130610367,Donut Dazzle,65595392,0.00,2317,102,5.0,4.5,1.30,4,Games,37,0,1,1
999535933,Donut s Donut,85999616,18.62,16,16,4.5,4.5,1.02,4,Games,40,3,1,1
1069789077,Donuts Maker Salon,97558528,0.00,55,55,4.0,4.0,1.00,4,Games,43,5,1,1
1066322956,Doo - Get Things Done,16439296,75.05,110,3,4.0,5.0,2.0.3,4,Productiity,37,5,9,1
349276209,Doodle Army,17879270,18.62,12354,1428,4.0,4.5,3.1.0,12,Games,47,0,1,1
376374689,Doodle God��,121715712,37.43,35759,64,4.5,4.0,3.0.19,12,Games,40,0,13,1
307727765,Doodle Jump,48741376,18.62,395261,88,4.5,4.5,3.17.6,4,Games,37,0,1,1
627994145,Doodle Jump Easter Special,17430528,0.00,900,5,4.5,4.0,1.0.5,4,Games,37,4,1,1
456355158,Doodle Jump FREE - BE WARNED: Insanely addictie,63676416,0.00,28153,100,4.0,4.0,2.6.3,4,Games,37,0,1,1
457687954,Doodle Jump HD,164236288,56.24,8580,12,4.5,4.5,3.16.4,4,Games,24,5,1,1
967383325,Doom & Destiny Adanced,114073600,56.24,117,1,4.0,4.0,2.6.8,12,Games,37,5,1,1
688285246,Doom and Destiny,164665344,56.24,725,461,4.5,4.5,1.8.3,12,Games,38,5,1,1
336347946,DOOM Classic,32796672,93.86,3970,509,4.0,4.0,2.70,17,Games,40,3,5,1
354051766,DOOM II RPG,48700821,18.62,1455,1450,3.0,3.0,1.00,12,Games,47,0,1,1
1073501073,Doomsday Clicker,198155264,0.00,4910,8,4.5,4.5,1.9.8,9,Games,37,5,22,1
975683986,Door Kickers,1017208832,93.86,515,267,5.0,5.0,1.0.5,12,Games,24,5,1,1
719972451,DoorDash - Food Deliery,100554752,0.00,25947,3,4.5,3.5,3.0.18,4,Food & Drink,37,0,1,1
985238090,Dot - A Period & Fertility Tracker,42478592,0.00,142,0,4.0,0.0,1.3.6,12,Health & Fitness,37,0,1,1
1079272952,Dot Empires,110882816,0.00,47,22,2.5,3.0,1.12,9,Games,38,5,1,1
1100331256,Dots & Co: A New Puzzle Adenture,180679680,0.00,10693,19,4.5,4.5,2.9.3,4,Games,37,5,1,1
632285588,Dots: A Game About Connecting,112562176,0.00,11900,7,4.0,4.0,2.3.3,4,Games,37,5,1,1
1063192467,Double Dog - Dare for money if you hae the nere,30467072,93.86,627,49,4.0,4.0,1.13.0,17,Games,37,0,1,1
730919094,Double Dragon Trilogy,133456896,56.24,427,73,4.0,4.0,1.20,12,Games,39,5,2,1
1003706384,Double Juggle,102620160,0.00,1105,149,4.5,4.0,1.1.2,4,Games,38,4,1,1
485126024,DoubleDown Casino & Slots  �� egas Slot Machines!,45689856,0.00,101599,457,4.0,4.0,3.14.2,12,Games,37,5,6,1
349079731,DOUBUTSU URANAI�-Animal Fortune-,38718464,18.62,5,0,4.0,0.0,2.9.5,4,Lifestyle,40,0,2,1
938194086,Douchebag Beach Club,33927168,0.00,213,152,4.0,4.0,1.0.3,12,Games,43,3,16,1
992730639,Down The Mountain,252966912,0.00,3491,25,4.5,4.5,1.2.14,9,Games,40,5,1,1
991526007,Down To Lunch,35410944,0.00,2535,9,4.0,3.5,1.72,12,Social Networking,37,0,1,1
1032708262,Downwell,82202624,56.24,1679,1131,5.0,4.5,1.0.2,9,Games,43,5,1,1
1123300756,Dr. Decks for Clash Royale,70156288,18.62,9,2,4.0,2.5,4.00,4,Games,40,3,1,1
1128623591,Dr. Oz,81666048,0.00,99,4,2.0,1.0,2.10,17,Health & Fitness,13,0,1,1
899441948,Dr. Panda & Toto's Treehouse,163213312,75.05,455,274,4.5,4.5,1.80,4,Entertainment,40,5,21,1
1104191752,Dr. Panda Bath Time,176314368,56.24,15,15,4.5,4.5,1.00,4,Education,38,5,18,1
623193844,Dr. Panda Beauty Salon,154353664,56.24,527,17,4.5,4.5,1.60,4,Education,40,5,19,1
741224931,Dr. Panda Bus Drier,173861888,56.24,536,12,4.5,4.5,1.30,4,Education,40,4,19,1
1023648594,Dr. Panda Candy Factory,298553344,56.24,46,46,4.0,4.0,1.00,4,Education,40,5,12,1
575812869,Dr. Panda Daycare,79133696,56.24,401,39,4.0,4.5,2.40,4,Education,40,5,15,1
585512923,Dr. Panda eggie Garden,159403008,56.24,124,9,4.0,4.5,1.50,4,Education,40,4,15,1
1116025351,Dr. Panda Farm,98934784,56.24,28,28,4.0,4.0,1.00,4,Education,38,5,20,1
1023681711,Dr. Panda Firefighters,230628352,56.24,55,55,3.5,3.5,1.0.1,4,Education,40,5,17,1
649181106,Dr. Panda Handyman,138967040,56.24,218,12,4.0,4.0,1.30,4,Education,40,5,18,1
741224942,Dr. Panda Home,312545280,56.24,691,24,4.5,4.5,1.60,4,Education,40,4,18,1
1116026071,Dr. Panda Hoopa City 2,170365952,75.05,31,9,4.5,4.5,1.20,4,Education,40,5,20,1
534477679,Dr. Panda Hospital,417707008,56.24,372,24,4.0,4.0,1.70,4,Education,40,5,15,1
918035581,Dr. Panda Mailman,169786368,75.05,942,10,4.5,3.5,1.81,4,Education,40,5,18,1
1072276976,Dr. Panda Racers,272375808,56.24,30,30,4.0,4.0,1.00,4,Education,40,5,6,1
950593959,Dr. Panda Restaurant Asia,261428224,0.00,853,176,4.5,4.0,1.20,4,Education,40,4,15,1
1073500846,Dr. Panda School,143629312,56.24,62,20,4.0,4.0,1.10,4,Education,40,5,17,1
985945557,Dr. Panda Space,250955776,56.24,75,7,4.5,4.5,1.82,4,Education,40,5,16,1
609405853,Dr. Panda Supermarket,138589184,56.24,342,24,4.0,4.5,1.70,4,Education,40,4,19,1
1160688144,Dr. Panda Toy Cars Free,357190656,0.00,51,15,4.0,4.5,1.10,4,Education,40,5,18,1
916130071,Dr. Panda��s Swimming Pool,221777920,37.43,371,162,4.5,4.0,1.50,4,Education,40,4,17,1
678861146,Dr. Panda's Airport,95670272,56.24,352,223,4.5,4.5,1.80,4,Education,40,5,21,1
